时间,实际交易动作,是否持仓,大盘状态,代码,名称,现价,日线风控,客观缠论信号,60m笔方向,15分信号,决策理由,日线A中枢ZD,日线C中枢ZD,锁定ZG,15m_DIF,15m_DEA,底分型成立
2026-05-19 11:05:22,观望,否,警戒,601288,农业银行,6.67,安全,二卖,向下,底背驰,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,6.53,6.53,6.68,-0.0035,-0.0124,否
2026-05-19 11:05:22,二买,否,警戒,601728,中国电信,7.06,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,6.80,6.75,6.19,0.2002,0.1693,否
2026-05-19 11:05:22,观望,否,警戒,600276,恒瑞医药,51.70,安全,二买+三买,向上,无信号,客观缠论信号为二买、三买，60分钟笔方向向上，中枢震荡，观望,51.31,52.41,53.92,-0.4725,-0.4812,否
2026-05-19 11:05:22,观望,否,警戒,600177,雅戈尔,7.52,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,7.50,7.25,7.70,-0.0137,-0.0290,否
2026-05-19 11:05:22,观望,否,警戒,600887,伊利股份,27.35,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,27.22,27.11,27.98,-0.0242,-0.0634,否
2026-05-19 11:05:22,观望,否,警戒,601138,工业富联,67.45,安全,二卖,向下,底背驰,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,64.65,62.77,66.91,-0.3957,-0.2461,否
2026-05-19 11:05:22,观望,否,警戒,688041,海光信息,294.77,安全,一卖,向下,底背驰,客观缠论信号为一卖，60分钟笔方向向下，中枢震荡，观望,246.00,320.01,305.00,-4.7098,-4.3137,否
2026-05-19 11:05:22,观望,否,警戒,601225,陕西煤业,24.47,安全,无信号,向上,顶背驰,客观缠论信号为无信号，60分钟笔方向向上，中枢震荡，观望,25.15,24.22,24.57,0.1564,0.1608,否
2026-05-19 11:05:22,二卖,否,警戒,600900,长江电力,27.25,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,26.66,26.60,27.03,0.0721,0.0245,否
2026-05-19 11:05:22,观望,否,警戒,600660,福耀玻璃,54.88,日线破位,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,55.27,55.65,58.35,-0.2283,-0.2674,否
2026-05-19 11:05:22,观望,否,警戒,000429,粤高速A,13.09,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,12.70,12.48,13.13,0.0248,0.0019,否
2026-05-19 11:05:22,观望,否,警戒,002507,涪陵榨菜,11.92,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,12.23,12.28,12.33,-0.0138,-0.0328,否
2026-05-19 11:05:22,二买,否,警戒,000338,潍柴动力,32.58,安全,一卖+二买,向下,底背驰,客观缠论信号为一卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,25.92,31.76,33.85,-0.4263,-0.3998,否
2026-05-19 11:05:22,观望,否,警戒,000538,云南白药,50.83,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,55.40,54.40,51.89,-0.0349,-0.0610,否
2026-05-19 11:05:22,观望,否,警戒,000423,东阿阿胶,50.93,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,50.16,49.78,53.53,-0.3267,-0.3909,否
2026-05-19 11:05:22,观望,否,警戒,000651,格力电器,39.54,安全,二卖,向下,底背驰,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,40.00,39.51,40.57,-0.1468,-0.1450,否
2026-05-19 11:05:22,二卖,否,警戒,000895,双汇发展,26.29,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,25.75,26.51,26.98,-0.0513,-0.0737,否
2026-05-19 11:05:22,二卖,否,警戒,002415,海康威视,32.74,安全,二卖,向上,底背驰,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,31.96,33.30,33.87,-0.1867,-0.1967,否
2026-05-19 11:05:22,观望,否,警戒,hk03690,美团,82.60,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,75.85,82.15,82.75,-0.0600,-0.2343,否
2026-05-19 11:05:22,观望,否,警戒,hk03896,金山云,7.82,安全,一卖,向下,底背驰,客观缠论信号为一卖，60分钟笔方向向下，中枢震荡，观望,7.80,7.78,8.63,-0.0499,-0.0812,否
2026-05-19 11:05:22,观望,否,警戒,hk00700,腾讯,463.60,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,494.60,486.20,469.00,2.6389,0.4064,否
2026-05-19 11:05:22,观望,否,警戒,hk09988,阿里巴巴,133.70,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,129.60,130.30,135.80,0.5416,0.1299,否
2026-05-19 11:05:22,二卖,否,警戒,hk01024,快手,48.98,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,51.00,43.00,52.65,0.0199,-0.0822,否
2026-05-19 11:05:22,二卖,否,警戒,hk06618,京东健康,41.54,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,39.65,41.90,45.30,-0.7221,-0.6782,否
2026-05-19 11:05:22,观望,否,警戒,hk06862,海底捞,14.36,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,13.47,14.16,14.42,-0.0635,-0.1062,否
2026-05-19 11:05:22,一卖,否,警戒,600415,小商品城,14.18,安全,一卖,向上,无信号,客观缠论信号为一卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是一卖（趋势顶背驰卖出）,12.86,12.74,13.28,0.1617,0.0810,否

2026-05-19 11:20:21,观望,是,警戒,603317,天味食品,15.75,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,12.56,15.25,16.24,-0.0425,-0.0457,否
2026-05-19 11:20:21,二卖,是,警戒,688981,中芯国际,115.35,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,115.74,109.78,117.69,-1.2785,-1.1405,否
2026-05-19 11:20:21,观望,是,警戒,600938,中国海油,36.40,安全,无信号,向上,无信号,客观缠论信号为无信号，60分钟笔方向向上，中枢震荡，观望,34.06,35.29,36.28,-0.0258,0.0420,否
2026-05-19 11:20:21,二买,是,警戒,000333,美的集团,81.04,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,79.17,78.91,80.98,-0.3117,-0.1286,否
2026-05-19 11:20:21,观望,是,警戒,000001,平安银行,10.84,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,10.78,10.67,11.03,-0.0292,-0.0350,否
2026-05-19 11:20:21,观望,是,警戒,hk01810,小米集团,30.62,安全,一卖,向下,无信号,客观缠论信号为一卖，60分钟笔方向向下，中枢震荡，观望,32.78,30.26,31.18,-0.0113,-0.0232,否
2026-05-19 11:20:21,观望,是,警戒,513130,恒生科技ETF,0.60,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.59,0.61,0.63,-0.0035,-0.0041,否
2026-05-19 11:20:21,三买,否,警戒,sh000001,上证指数,4125.10,安全,一卖+三买,向下,无信号,客观缠论信号为一卖、三买，60分钟笔方向向下（寻底模式），因此实际交易动作是三买（突破回踩买入）,4101.83,4079.77,4092.83,-9.5998,-11.0654,否
2026-05-19 11:20:21,观望,否,警戒,510300,沪深300ETF,4.82,安全,二买,向上,底背驰,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,4.68,4.86,4.79,-0.0216,-0.0221,否
2026-05-19 11:20:21,观望,否,警戒,588000,科创50ETF,1.80,安全,无信号,向下,底背驰,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.55,1.71,1.82,-0.0051,-0.0064,否
2026-05-19 11:20:21,观望,否,警戒,513100,纳指ETF,2.04,安全,无信号,向下,底背驰,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.91,2.07,2.11,-0.0120,-0.0099,否
2026-05-19 11:20:21,二卖,否,警戒,513520,日经ETF,2.04,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,1.89,2.00,2.04,-0.0105,-0.0112,否
2026-05-19 11:20:21,二卖,否,警戒,512400,有色金属ETF,1.97,安全,二卖+三买,向上,无信号,客观缠论信号为二卖、三买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,2.11,1.96,2.15,-0.0253,-0.0256,否
2026-05-19 11:20:21,观望,否,警戒,512690,酒ETF,0.45,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.48,0.48,0.48,-0.0004,-0.0008,否
2026-05-19 11:20:21,观望,否,警戒,159227,航空航天ETF,1.27,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.23,1.30,1.29,-0.0101,-0.0094,否
2026-05-19 11:20:21,观望,否,警戒,159992,创新药ETF,0.78,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.79,0.77,0.83,-0.0040,-0.0047,否
2026-05-19 11:20:21,二卖,否,警戒,515050,通信ETF,1.11,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,1.08,1.48,2.40,-0.0165,-0.0188,否
2026-05-19 11:20:21,观望,否,警戒,159915,创业板ETF,3.87,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,3.24,3.61,3.97,-0.0258,-0.0222,否
2026-05-19 11:20:21,二买,否,警戒,588200,科创芯片ETF,3.46,安全,一卖+二买+三买,向下,底背驰,客观缠论信号为一卖、二买、三买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,2.65,3.20,3.34,-0.0148,-0.0166,否
2026-05-19 11:20:21,观望,否,警戒,159755,电池ETF,1.15,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.03,1.17,1.19,-0.0087,-0.0077,否
2026-05-19 11:20:21,二卖,否,警戒,159899,软件ETF,0.85,安全,二卖+三买,向上,无信号,客观缠论信号为二卖、三买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,0.81,0.83,0.84,0.0015,0.0008,否
2026-05-19 11:20:21,观望,否,警戒,513360,教育ETF,0.49,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.49,0.49,0.50,-0.0003,-0.0003,否
2026-05-19 11:20:21,二买,否,警戒,515790,光伏ETF,1.11,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,1.08,1.10,1.13,-0.0029,-0.0041,否
2026-05-19 11:20:21,观望,否,警戒,601668,中国建筑,4.91,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,4.88,4.91,4.95,-0.0015,-0.0067,否
2026-05-19 11:20:21,观望,否,警戒,601288,农业银行,6.64,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,6.53,6.53,6.68,-0.0044,-0.0108,否
2026-05-19 11:20:21,二买,否,警戒,601728,中国电信,7.06,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,6.80,6.75,6.19,0.1934,0.1741,否
2026-05-19 11:20:21,观望,否,警戒,600276,恒瑞医药,51.73,安全,二买+三买,向上,无信号,客观缠论信号为二买、三买，60分钟笔方向向上，中枢震荡，观望,51.31,52.41,53.92,-0.4737,-0.4797,否
2026-05-19 11:20:21,观望,否,警戒,600177,雅戈尔,7.52,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,7.50,7.25,7.70,-0.0137,-0.0290,否
2026-05-19 11:20:21,观望,否,警戒,600887,伊利股份,27.35,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,27.22,27.11,27.98,-0.0241,-0.0555,否
2026-05-19 11:20:21,观望,否,警戒,601138,工业富联,68.10,安全,二卖,向下,底背驰,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,64.65,62.77,66.91,-0.3451,-0.2659,否
2026-05-19 11:20:21,观望,否,警戒,688041,海光信息,297.39,安全,一卖,向下,底背驰,客观缠论信号为一卖，60分钟笔方向向下，中枢震荡，观望,246.00,320.01,305.00,-4.4280,-4.3366,否
2026-05-19 11:20:21,观望,否,警戒,601225,陕西煤业,24.39,安全,无信号,向上,顶背驰,客观缠论信号为无信号，60分钟笔方向向上，中枢震荡，观望,25.15,24.22,24.57,0.1395,0.1566,否
2026-05-19 11:20:21,二卖,否,警戒,600900,长江电力,27.28,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,26.66,26.60,27.03,0.0810,0.0358,否
2026-05-19 11:20:21,观望,否,警戒,600660,福耀玻璃,54.78,日线破位,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,55.27,55.65,58.35,-0.2316,-0.2603,否
2026-05-19 11:20:21,观望,否,警戒,000429,粤高速A,13.12,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,12.70,12.48,13.13,0.0275,0.0070,否
2026-05-19 11:20:21,观望,否,警戒,002507,涪陵榨菜,11.91,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,12.23,12.28,12.33,-0.0133,-0.0258,否
2026-05-19 11:20:21,二买,否,警戒,000338,潍柴动力,32.61,安全,一卖+二买,向下,底背驰,客观缠论信号为一卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,25.92,31.76,33.85,-0.4125,-0.4024,否
2026-05-19 11:20:21,观望,否,警戒,000538,云南白药,50.90,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,55.40,54.40,51.89,-0.0317,-0.0552,否
2026-05-19 11:20:21,观望,否,警戒,000423,东阿阿胶,50.85,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,50.16,49.78,53.53,-0.3173,-0.3762,否
2026-05-19 11:20:21,观望,否,警戒,000651,格力电器,39.46,日线破位,二卖,向下,底背驰,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,40.00,39.51,40.57,-0.1590,-0.1478,否
2026-05-19 11:20:21,二卖,否,警戒,000895,双汇发展,26.30,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,25.75,26.51,26.98,-0.0484,-0.0686,否
2026-05-19 11:20:21,二卖,否,警戒,002415,海康威视,32.95,安全,二卖,向上,底背驰,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,31.96,33.30,33.87,-0.1614,-0.1896,否
2026-05-19 11:20:21,观望,否,警戒,hk03690,美团,82.60,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,75.85,82.15,82.75,-0.0600,-0.2343,否
2026-05-19 11:20:21,观望,否,警戒,hk03896,金山云,7.85,安全,一卖,向下,无信号,客观缠论信号为一卖，60分钟笔方向向下，中枢震荡，观望,7.80,7.78,8.63,-0.0343,-0.0537,否
2026-05-19 11:20:21,观望,否,警戒,hk00700,腾讯,463.60,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,494.60,486.20,469.00,2.6389,0.4064,否
2026-05-19 11:20:21,观望,否,警戒,hk09988,阿里巴巴,133.70,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,129.60,130.30,135.80,0.5416,0.1299,否
2026-05-19 11:20:21,二卖,否,警戒,hk01024,快手,48.98,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,51.00,43.00,52.65,0.0199,-0.0822,否
